,name,rating,link,lat,long,avg price,description,primary_cuisine
408,Kodaiji Tantra,3.05,https://tabelog.com/en/kyoto/A2601/A260301/26040960/,35.00134272767698,135.77922230223507,17499.5,"Gion Shijo Sta., Japanese Cuisine, Tempura",Japanese
409,Tatsumi,3.03,https://tabelog.com/en/kyoto/A2601/A260401/26002866/,35.002938137861875,135.7316490803613,5499.5,"Saiin Sta., Japanese Cuisine, Sushi, Hot Pot",Japanese
410,Kihara,3.22,https://tabelog.com/en/kyoto/A2601/A260202/26014952/,35.01450040590638,135.75867756933607,4499.5,"Marutamachi Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Korean",Korean
411,tachiyaki niku nanashi,3.12,https://tabelog.com/en/kyoto/A2601/A260301/26041937/,35.00601813787234,135.77066598036507,4499.5,"Gion Shijo Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel)",Japanese
412,Fuku Kitaru,3.14,https://tabelog.com/en/kyoto/A2601/A260301/26039106/,35.00740997238212,135.76995390373872,2499.5,"Sanjo Sta., Izakaya (Tavern), Kushiyaki, Seafood",Japanese
413,Yakiniku Daisen,3.21,https://tabelog.com/en/kyoto/A2601/A260203/26002402/,35.011036508972154,135.73700591753766,5499.5,"Nijo Sta., Yakiniku (BBQ Beef)",Japanese
414,epice,3.46,https://tabelog.com/en/kyoto/A2601/A260302/26005078/,35.02862513785706,135.76776138059546,6999.5,"Demachiyanagi Sta., French, Restaurants",French
415,OTOMO KYOTO,3.08,https://tabelog.com/en/kyoto/A2601/A260501/26041132/,35.027855437847634,135.73662498060952,,"Kitano Hakubaicho Sta., Cafeteria",Cafe
416,Irori Yaki Vancouver,3.17,https://tabelog.com/en/kyoto/A2601/A260101/26041093/,34.98821952774262,135.75607177447282,5499.5,"Kyoto Sta., Robatayaki, Izakaya (Tavern), Seafood",Japanese
417,Kyoto Fushimi Gura Pontocho Minami An,3.22,https://tabelog.com/en/kyoto/A2601/A260201/26025332/,35.00493123787315,135.77104138035386,4499.5,"Gion Shijo Sta., Izakaya (Tavern), Japanese Cuisine, Nihonshu (Japanese sake)",Japanese
418,yakiniku dokoro hishiya,3.08,https://tabelog.com/en/kyoto/A2601/A260501/26041193/,35.029512994466664,135.74185494224452,4499.5,"Kitano Hakubaicho Sta., Yakiniku (BBQ Beef), Izakaya (Tavern), Horumon (BBQ Offel)",Japanese
419,Genka Sakaba Gyutan Keisuke Kyoto Ekimae Ten,3.03,https://tabelog.com/en/kyoto/A2601/A260101/26023755/,34.98740610612833,135.76007564514157,3499.5,"Kyoto Sta., Izakaya (Tavern), Gyutan (Beef tongue), Seafood",Japanese
420,Kyokaiseki Minokichi Takeshigerou Hotel Granvia Kyoto Ten,3.08,https://tabelog.com/en/kyoto/A2601/A260101/26035757/,34.985827237881395,135.75881118016946,17499.5,"Kyoto Sta., Japanese Cuisine, Unagi (Eel), Seafood",Japanese
421,Kuimono Ya Wan Sain Ekimae Ten,3.02,https://tabelog.com/en/kyoto/A2601/A260401/26019801/,35.00349889243367,135.73188585647046,3499.5,"Saiin Sta., Izakaya (Tavern), Japanese Cuisine, Seafood",Japanese
422,Brochette,3.40,https://tabelog.com/en/kyoto/A2601/A260202/26016935/,35.010382237866565,135.7612124804158,4499.5,"Karasuma Oike Sta., Baru (Spanish style bar), Italian, French",Italian
423,Tachinomi Zakiyama,3.32,https://tabelog.com/en/kyoto/A2601/A260201/26039945/,35.00259053787225,135.76353578033547,4499.5,"Karasuma Sta., Stand Bar, Izakaya (Tavern), Yoshoku (Japanese style western cuisine)",Japanese
424,Gion Sumibiyaki Kyo Asobi,3.18,https://tabelog.com/en/kyoto/A2601/A260301/26032233/,35.00550973787421,135.77553708035654,5499.5,"Gion Shijo Sta., Yakitori (Grilled chicken skewers), Hot Pot, Wine bar",Japanese
425,Sumibi Yaki Shubo Suishin,3.19,https://tabelog.com/en/kyoto/A2601/A260201/26024504/,34.9877466378806,135.76011588018793,3499.5,"Kyoto Sta., Izakaya (Tavern), Seafood, Yakitori (Grilled chicken skewers)",Japanese
426,Yakiniku Dokoro Kanae KANAE,3.29,https://tabelog.com/en/kyoto/A2601/A260601/26013631/,34.95293313790625,135.77128347982844,6999.5,"Fujinomori Sta., Yakiniku (BBQ Beef), Izakaya (Tavern), Shabu shabu (Japanese hotpot)",Japanese
427,Zoronpa,3.17,https://tabelog.com/en/kyoto/A2601/A260302/26006149/,35.02699814173615,135.76919473157955,3499.5,"Demachiyanagi Sta., Izakaya (Tavern), Okonomiyaki (Japanese savory pancake), Japanese Cuisine",Japanese
428,BENJAMIN STEAK HOUSE Kyoto,3.66,https://tabelog.com/en/kyoto/A2601/A260201/26031586/,35.004589837194224,135.76084812315037,17499.5,"Karasuma Sta., Steak, Dining bar, Seafood",Bar
429,DiningCafe＆Bar ADACHIYA,3.01,https://tabelog.com/en/kyoto/A2601/A260202/26040544/,35.00942393689659,135.77071319239772,3499.5,"Sanjo Sta., Dining bar",Bar
430,Kushiya Monogatari Ionmo-Ru Kyoto Gojo Ten,3.02,https://tabelog.com/en/kyoto/A2601/A260401/26016701/,34.997127637864004,135.72673618030603,2499.5,"Saiin Sta., Kushi-age (Deep-fried skewers), Izakaya (Tavern), Buffet style",Japanese
431,Korean Izakaya Hana,3.12,https://tabelog.com/en/kyoto/A2601/A260603/26040421/,34.99133305601856,135.81623941105377,3499.5,"Keihan Yamashina Sta., Izakaya (Tavern), Korean, Hot Pot",Korean
432,Tobei An,3.30,https://tabelog.com/en/kyoto/A2601/A260201/26030537/,35.00511993787119,135.76527408035977,6999.5,"Kyoto Kawaramachi Sta., Japanese Cuisine, Seafood",Japanese
433,Manzara Donguribashi,3.33,https://tabelog.com/en/kyoto/A2601/A260201/26000898/,35.002411609586524,135.77056579069736,5499.5,"Gion Shijo Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Kushiyaki",Japanese
434,bistro Chic,3.57,https://tabelog.com/en/kyoto/A2601/A260503/26030101/,35.04552247044199,135.74777498371682,12499.5,"Kitaoji Sta., French, Creative",French
435,Sohonke Mama Saikan Rikka,3.27,https://tabelog.com/en/kyoto/A2601/A260302/26034608/,35.029085937860025,135.77800008059293,1499.5,"Demachiyanagi Sta., Taiwan Cuisine, Chinese, Baru (Spanish style bar)",Spanish
436,Téori,3.08,https://tabelog.com/en/kyoto/A2601/A260202/26041785/,35.01004000641476,135.76946149495635,6999.5,"Kyoto Shiyakusho Mae Sta., Dining bar, Buffet style",Bar
437,BRON RONNERY,3.48,https://tabelog.com/en/kyoto/A2601/A260202/26005684/,35.01712343786414,135.76706068047977,12499.5,"Jingu Marutamachi Sta., French, Steak",French
438,kyoutoshijousakabashinsei,-,https://tabelog.com/en/kyoto/A2601/A260201/26042566/,35.002372920916926,135.76478817577805,4499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Chicken dishes",Japanese
439,Daniel's,3.45,https://tabelog.com/en/kyoto/A2601/A260202/26000929/,35.00492760657076,135.76243547576937,3499.5,"Karasuma Sta., Italian, Pasta, Pizza",Italian
440,Sushi Nakamura,3.07,https://tabelog.com/en/kyoto/A2601/A260301/26028432/,35.00529093787392,135.77418528035528,24999.5,"Gion Shijo Sta., Sushi, Japanese Cuisine, Seafood",Japanese
441,Semaul Shokudo Kawaramachi Ten,3.29,https://tabelog.com/en/kyoto/A2601/A260201/26037317/,35.00754363787042,135.7676678803826,2499.5,"Kyoto Shiyakusho Mae Sta., Korean, Yakiniku (BBQ Beef), Izakaya (Tavern)",Korean
442,Pontocho Suzu,3.05,https://tabelog.com/en/kyoto/A2601/A260301/26041690/,35.00753600979377,135.77093740059985,4499.5,"Sanjo Sta., Izakaya (Tavern), Motsu Nabe (Offel Hot Pot), Shabu shabu (Japanese hotpot)",Japanese
443,Mescita Pane e Vino,3.59,https://tabelog.com/en/kyoto/A2601/A260202/26025955/,35.00485585386478,135.757070369089,12499.5,"Karasuma Sta., Italian, Steak, Dining bar",Italian
444,Suginoko Tei,3.21,https://tabelog.com/en/kyoto/A2601/A260301/26000242/,35.00880983914071,135.77089792754967,5499.5,"Sanjo Sta., Izakaya (Tavern), Shochu (Japanese spirits), Nihonshu (Japanese sake)",Japanese
445,Harebare,3.12,https://tabelog.com/en/kyoto/A2601/A260101/26037952/,34.98979263788066,135.76441548020557,3499.5,"Shichijo Sta., Izakaya (Tavern), Seafood, Creative",Japanese
446,Kyoto Ki Shin,3.52,https://tabelog.com/en/kyoto/A2601/A260501/26031180/,35.03961403783892,135.73271268073103,12499.5,"Kitano Hakubaicho Sta., French, Innovative, Creative",French
447,ERUTAN RESTAURANT BAR,3.47,https://tabelog.com/en/kyoto/A2601/A260201/26033315/,35.00251243787401,135.76890788033091,5499.5,"Kyoto Kawaramachi Sta., Italian, Dining bar, Pasta",Italian
448,Kyo o Ajiwau Private rooms Kukan Uguisu Kyoto Ekimae Ten,3.19,https://tabelog.com/en/kyoto/A2601/A260101/26028830/,34.98742003788103,135.7608541801841,3499.5,"Kyoto Sta., Izakaya (Tavern), Japanese Cuisine, Creative",Japanese
449,Yakiniku Marukyu,3.10,https://tabelog.com/en/kyoto/A2601/A260302/26025117/,35.04033553785538,135.7858398807011,6999.5,"Chayama Kyoto Geijutsudaigaku Sta., Yakiniku (BBQ Beef), Hot Pot, Horumon (BBQ Offel)",Japanese
450,Mikuri,3.65,https://tabelog.com/en/kyoto/A2601/A260202/26025729/,35.01308050762777,135.77091368997415,24999.5,"Kyoto Shiyakusho Mae Sta., Japanese Cuisine, Wine bar",Japanese
451,Matsusaka Ushi Yakiniku no GANSAN Sattomachi Bettei,3.15,https://tabelog.com/en/kyoto/A2601/A260201/26032602/,35.00744395271352,135.7711916887007,8999.5,"Sanjo Sta., Yakiniku (BBQ Beef), Italian, Korean",Italian
452,Miho Shijo Mibu Ten,3.30,https://tabelog.com/en/kyoto/A2601/A260203/26002163/,35.00341410564462,135.74357294531603,3499.5,"Shijo Omiya Sta., Izakaya (Tavern), Okinawa cuisine, Seafood",Japanese
453,Gochi Ya,3.16,https://tabelog.com/en/kyoto/A2601/A260101/26002315/,34.988440460958806,135.76127910868158,3499.5,"Kyoto Sta., Izakaya (Tavern), Creative, Yakiniku (BBQ Beef)",Japanese
454,Umai Sakana to Kyo Banzai Hanato,3.08,https://tabelog.com/en/kyoto/A2601/A260201/26036360/,35.00622382921773,135.7608555473018,3499.5,"Karasuma Sta., Seafood, Oyster, Izakaya (Tavern)",Japanese
455,The Mimasu Ya,3.37,https://tabelog.com/en/kyoto/A2601/A260301/26004114/,35.005716008474614,135.77118887916734,4499.5,"Gion Shijo Sta., Creative, Japanese Cuisine, Izakaya (Tavern)",Japanese
456,Sumikushi Manten Kyoto Ekimae Ten,3.16,https://tabelog.com/en/kyoto/A2601/A260101/26035913/,34.989127437879226,135.7586083802029,3499.5,"Kyoto Sta., Izakaya (Tavern), Creative, Yakitori (Grilled chicken skewers)",Japanese
457,TSUNKU,3.08,https://tabelog.com/en/kyoto/A2601/A260101/26036850/,34.989427765459446,135.7561325462013,4499.5,"Kyoto Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Izakaya (Tavern)",Japanese
458,Tajimaya Ionmo-Ru Kyoto Ten,3.10,https://tabelog.com/en/kyoto/A2601/A260101/26028128/,34.983798390121365,135.7574229759957,3499.5,"Kyoto Sta., Shabu shabu (Japanese hotpot), Sukiyaki, Buffet style",Japanese
459,BISTRO BAR A VIN  C,3.40,https://tabelog.com/en/kyoto/A2601/A260201/26020347/,35.00139568776187,135.75817821417272,4499.5,"Shijo Sta., Bistro, French, Wine bar",French
460,Jean-Georges at The Shinmonzen,3.16,https://tabelog.com/en/kyoto/A2601/A260301/26039077/,35.00628719931045,135.77461534742756,24999.5,"Sanjo Keihan Sta., French",French
461,Sumibi Yakiniku Oyake Sen,3.16,https://tabelog.com/en/kyoto/A2601/A260201/26038750/,35.00452243787078,135.76277428035547,5499.5,"Karasuma Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel)",Japanese
462,Kyoya Kiyomizu Yanagibaba Honke,3.42,https://tabelog.com/en/kyoto/A2601/A260201/26016279/,35.00234679745808,135.76392130452993,4499.5,"Karasuma Sta., Izakaya (Tavern), Japanese Cuisine, Shabu shabu (Japanese hotpot)",Japanese
463,All Day Dining Rajou,3.46,https://tabelog.com/en/kyoto/A2601/A260101/26000879/,34.986175148310814,135.7613139323108,5499.5,"Kyoto Sta., Restaurants, Cafe, Yoshoku (Japanese style western cuisine)",Cafe
464,Cafe & Dining HANA Mukou,3.32,https://tabelog.com/en/kyoto/A2607/A260702/26035719/,34.94837313788593,135.69837707983348,2499.5,"Higashi Muko Sta., Cafe, Italian, Izakaya (Tavern)",Italian
465,OLU BURGER KYOTO,3.46,https://tabelog.com/en/kyoto/A2601/A260202/26034909/,35.02143984240289,135.7689105666492,1499.5,"Jingu Marutamachi Sta., Hamburger, Cafe, Baru (Spanish style bar)",Spanish
466,kakuregasakabatomoshibisadokaisentosumibitoriyaki,-,https://tabelog.com/en/kyoto/A2601/A260201/26042556/,35.00318127072503,135.7706812602512,3499.5,"Gion Shijo Sta., Izakaya (Tavern), Seafood, Yakitori (Grilled chicken skewers)",Japanese
467,Arashiyama Kushibun,3.29,https://tabelog.com/en/kyoto/A2601/A260201/26014910/,35.0035746010211,135.75701321060498,3499.5,"Shijo Sta., Kushi-age (Deep-fried skewers), Izakaya (Tavern)",Japanese
468,Masoho Hanare,3.26,https://tabelog.com/en/kyoto/A2601/A260101/26020589/,34.987748261837936,135.75836299384582,3499.5,"Kyoto Sta., Izakaya (Tavern), Seafood, Robatayaki",Japanese
469,Yuba Ryori Kameya Honke,3.15,https://tabelog.com/en/kyoto/A2601/A260203/26015624/,35.00424823786658,135.74903698036235,5499.5,"Omiya Sta., Tofu dishes, Sukiyaki",Japanese
470,Karasuma DUE,3.43,https://tabelog.com/en/kyoto/A2601/A260202/26006320/,35.00883573791582,135.7589003116491,4499.5,"Karasuma Oike Sta., Baru (Spanish style bar), Italian, Izakaya (Tavern)",Italian
471,Sakaba Kurasu,3.08,https://tabelog.com/en/kyoto/A2601/A260604/26035678/,34.97995573787676,135.73257478012852,3499.5,"Nishioji Sta., Dining bar, Italian",Italian
472,Teppan Sakuwan,3.21,https://tabelog.com/en/kyoto/A2601/A260401/26030558/,35.00292115770453,135.73081263886772,4499.5,"Saiin Sta., Teppanyaki, Izakaya (Tavern), Steak",Japanese
473,Trattoria La Pace,3.46,https://tabelog.com/en/kyoto/A2601/A260202/26013067/,35.00525897593896,135.76334705147292,4499.5,"Karasuma Sta., Italian, Pasta, Pizza",Italian
474,KICHIRI Kyoto Sanjo,3.08,https://tabelog.com/en/kyoto/A2601/A260202/26036730/,35.00905333787024,135.7701114803961,3499.5,"Sanjo Sta., Izakaya (Tavern)",Japanese
475,KazeEda,3.38,https://tabelog.com/en/kyoto/A2601/A260201/26004096/,35.00606961073556,135.756944768081,3499.5,"Karasuma Sta., Dim sum, Izakaya (Tavern), Chinese",Chinese
476,Ryoma Shamo Nojo Kyoto Ekimae Ten,3.07,https://tabelog.com/en/kyoto/A2601/A260101/26022735/,34.98792661304943,135.76047864326307,3499.5,"Kyoto Sta., Izakaya (Tavern), Seafood, Sushi",Japanese
477,Pontocho Shabushabu Sukiyaki Kiraku,3.14,https://tabelog.com/en/kyoto/A2601/A260201/26041019/,35.004257587773154,135.77104426016032,8999.5,"Gion Shijo Sta., Shabu shabu (Japanese hotpot), Sukiyaki, Japanese Cuisine",Japanese
478,Korean Minamiya,3.37,https://tabelog.com/en/kyoto/A2601/A260201/26020740/,35.00138096872963,135.75827070716875,4499.5,"Shijo Sta., Korean, Yakiniku (BBQ Beef)",Korean
479,Kyo Chanko-nabe Seafood Izakaya Edo Jiman Beya,3.01,https://tabelog.com/en/kyoto/A2601/A260201/26031255/,35.004806037873145,135.77077078035276,3499.5,"Gion Shijo Sta., Izakaya (Tavern), Chanko Nabe (Sumo Wrestlers Hot Pot), Seafood",Japanese
480,Juju,3.19,https://tabelog.com/en/kyoto/A2601/A260101/26006037/,34.98364923788257,135.7581497801479,3499.5,"Kyoto Sta., Yakiniku (BBQ Beef), Japanese Cuisine, Izakaya (Tavern)",Japanese
481,Masoho 3B,3.20,https://tabelog.com/en/kyoto/A2601/A260201/26039065/,35.004280979502425,135.76074286833435,4499.5,"Karasuma Sta., Yakitori (Grilled chicken skewers), Sushi, Wine bar",Japanese
482,Bar MICHIya,3.53,https://tabelog.com/en/kyoto/A2601/A260301/26006716/,35.00918363787028,135.7705298803971,3499.5,"Sanjo Sta., Bar, Baru (Spanish style bar), Izakaya (Tavern)",Spanish
483,Jukusei Sashimi to Umai Sake Hitoshio,3.22,https://tabelog.com/en/kyoto/A2601/A260202/26030747/,35.00745493786972,135.76529268038337,5499.5,"Kyoto Shiyakusho Mae Sta., Izakaya (Tavern), Seafood, Nihonshu (Japanese sake)",Japanese
484,Pepper,3.19,https://tabelog.com/en/kyoto/A2601/A260201/26005274/,35.00511633518925,135.7703184235131,3499.5,"Kyoto Kawaramachi Sta., Okinawa cuisine, Izakaya (Tavern), Oden",Japanese
485,Kyo Gushi,3.08,https://tabelog.com/en/kyoto/A2601/A260101/26041671/,34.98901678085347,135.76085828376287,3499.5,"Kyoto Sta., Izakaya (Tavern), Kushiyaki, Regional Cuisine",Japanese
486,Sumibi to Wine Kyoto Kawaramachi Ten,3.25,https://tabelog.com/en/kyoto/A2601/A260201/26033372/,35.003217568804764,135.76570472743606,4499.5,"Kyoto Kawaramachi Sta., Baru (Spanish style bar), Steak, Italian",Italian
487,DODICI,3.71,https://tabelog.com/en/kyoto/A2601/A260202/26035328/,35.011877337867034,135.76567698042774,17499.5,"Kyoto Shiyakusho Mae Sta., Italian, Innovative, French",Italian
488,Taishu Sakaba Ten Uzumasa Tenjingawa Ten,3.04,https://tabelog.com/en/kyoto/A2601/A260402/26027891/,35.01146263785117,135.71506388045907,3499.5,"Uzumasa Tenjingawa Sta., Izakaya (Tavern), Chicken dishes, Motsu Nabe (Offel Hot Pot)",Japanese
489,Teppan Izakaya Futaba,3.05,https://tabelog.com/en/kyoto/A2601/A260201/26039436/,35.00463666416664,135.77031233499252,3499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Okonomiyaki (Japanese savory pancake), Creative",Japanese
490,Teppan Izakaya Teppou,3.06,https://tabelog.com/en/kyoto/A2607/A260702/26007965/,34.92482263790174,135.70105057959373,3499.5,"Nagaokakyo Sta., Izakaya (Tavern), Okonomiyaki (Japanese savory pancake)",Japanese
491,OndoriO,3.23,https://tabelog.com/en/kyoto/A2601/A260301/26040760/,34.99336143788066,135.77150898023663,12499.5,"Kiyomizu Gojo Sta., Italian, French, Innovative",Italian
492,OICHO,3.39,https://tabelog.com/en/kyoto/A2601/A260201/26013891/,34.999471325251385,135.7669878489124,3499.5,"Kiyomizu Gojo Sta., Chicken dishes, Yakitori (Grilled chicken skewers), Izakaya (Tavern)",Japanese
493,Wine to Kushikatsu Kopan Sentochoten,3.34,https://tabelog.com/en/kyoto/A2601/A260201/26002646/,35.00778133887913,135.77094602646687,6999.5,"Sanjo Sta., Kushi-age (Deep-fried skewers), Izakaya (Tavern), Wine bar",Japanese
494,Sumibi to Wine Karasuma Ten,3.36,https://tabelog.com/en/kyoto/A2601/A260201/26030965/,35.005150015387606,135.75857717484962,4499.5,"Karasuma Sta., Baru (Spanish style bar), Italian, Izakaya (Tavern)",Italian
495,Nikushou Geihinkan Seika Cho Ten,3.20,https://tabelog.com/en/kyoto/A2607/A260705/26038632/,34.745113238037746,135.76971577773034,4499.5,"Yamadagawa Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Izakaya (Tavern)",Japanese
496,Kumamoto Sogo Inshokuten MAO,3.48,https://tabelog.com/en/kyoto/A2601/A260202/26023015/,35.005346424812764,135.76095557939144,3499.5,"Karasuma Sta., Izakaya (Tavern), Beer hall, Cafeteria",Cafe
497,Niku no Yoichi Fushimi Momoyama Ten,3.04,https://tabelog.com/en/kyoto/A2601/A260601/26040303/,34.93305354955036,135.76280735343542,4499.5,"Fushimi Momoyama Sta., Yakiniku (BBQ Beef)",Japanese
498,Lino,3.62,https://tabelog.com/en/kyoto/A2601/A260202/26029038/,35.01314233786361,135.7574447804463,12499.5,"Karasuma Oike Sta., Italian, Pasta, Wine bar",Italian
499,Kyo Suiran,3.59,https://tabelog.com/en/kyoto/A2601/A260403/26025328/,35.01378683783637,135.67321538051186,17499.5,"Arashiyama Torokko Station Sta., Japanese Cuisine, French, Teppanyaki",French
500,Shaolongbao Tsutsumi Shinichi Tsutsumi Shinichi,3.46,https://tabelog.com/en/kyoto/A2601/A260101/26035257/,34.98939283787863,135.75729058020653,3499.5,"Kyoto Sta., Izakaya (Tavern), Chinese, Dumplings",Chinese
501,Sumibi Seafood Shuka Rakurin Kyoto Minaminta- Takeda Ten,3.11,https://tabelog.com/en/kyoto/A2601/A260601/26006387/,34.94653453790242,135.7464959797812,5499.5,"Fushimi Sta., Izakaya (Tavern), Gyutan (Beef tongue), Kamameshi",Japanese
502,KYOTO KITAYAMA MONOLITH,3.30,https://tabelog.com/en/kyoto/A2601/A260303/26005618/,35.053230937848696,135.79054418082802,6999.5,"Shugakuin Sta., Japanese Cuisine, Buffet style",Japanese
503,O ・ Mo ・ Ya Higashidoin,3.40,https://tabelog.com/en/kyoto/A2601/A260201/26006319/,35.00639519827274,135.76076943545212,6999.5,"Karasuma Sta., French, Bistro, Japanese Cuisine",French
504,Gourmet Ria Tajima Uji Ten,3.50,https://tabelog.com/en/kyoto/A2607/A260701/26003049/,34.87706725556648,135.7863324336083,3499.5,"Shinden Sta., Yakiniku (BBQ Beef), Hot Pot",Japanese
505,Niku no Sho Yuyuan,3.01,https://tabelog.com/en/kyoto/A2601/A260201/26035677/,35.003269308708326,135.77021435053015,6999.5,"Kyoto Kawaramachi Sta., Yakiniku (BBQ Beef)",Japanese
506,The Kitchen Salvatore Cuomo Kyoto,3.49,https://tabelog.com/en/kyoto/A2601/A260101/26001972/,34.98585178161331,135.7574237147258,3499.5,"Kyoto Sta., Italian, Pizza",Italian
507,Hareluya,3.22,https://tabelog.com/en/kyoto/A2601/A260603/26025179/,34.98954823789723,135.81597308016697,4499.5,"Keihan Yamashina Sta., Izakaya (Tavern), Kushiyaki, Grilled tripe",Japanese
508,Kyo Ajiwa,3.05,https://tabelog.com/en/kyoto/A2601/A260301/26037241/,34.99807093787739,135.7706705802848,17499.5,"Kiyomizu Gojo Sta., Japanese Cuisine, Seafood",Japanese
509,yakinikuhorumonkindon,-,https://tabelog.com/en/kyoto/A2601/A260604/26042041/,34.983684785953,135.7200836405767,4499.5,"Nishikyogoku Sta., Yakiniku (BBQ Beef), Korean, Horumon (BBQ Offel)",Korean
510,INDEPENDANTS,3.46,https://tabelog.com/en/kyoto/A2601/A260201/26000164/,35.00846118886522,135.76652080712378,3499.5,"Kyoto Shiyakusho Mae Sta., Spain, Pub",Spanish
511,Nabe to Shunsai to Kyoryori Karyu,3.38,https://tabelog.com/en/kyoto/A2601/A260201/26017661/,35.00739916108659,135.7711493605095,8999.5,"Sanjo Sta., Japanese Cuisine, Hot Pot",Japanese
512,Sosaku Chuka Ichino Funairi,3.61,https://tabelog.com/en/kyoto/A2601/A260202/26002657/,35.012186364804506,135.77010852389773,8999.5,"Kyoto Shiyakusho Mae Sta., Chinese, Dim sum",Chinese
